Order ID,Customer Name,Gender,City,State,Purchase Date,Payment Mode,Product,Category,Subcategory,Product Price,Sale Price,Amount,Profit
28ca43a5-a7fe-4978-8f41-d518bce484d6,Indranil Ghosh,Female,Bengaluru,Karnataka,08-07-2024,Debit Card,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
f174714f-7e55-408e-8e12-18899b9b3c58,Abram Swamy,Other,Howrah,West Bengal,24-11-2024,UPI,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
9cc3cc9d-e90d-45fc-904e-efa03bf5bb83,Indrans Hari,Male,Kolkata,West Bengal,09-09-2024,UPI,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
369e5aeb-29b6-4f9d-974c-6428dad1b85c,Anvi Cherian,Male,Chennai,Tamil Nadu,01-12-2024,Cash,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
eb8fc2c1-10d1-4469-a4f0-6c3a9dbb631c,Shamik Karan,Female,Mumbai,Maharashtra,11-12-2024,UPI,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
466bd161-bd05-41a3-9346-b2e92065a209,Damini Rao,Male,Nagpur,Maharashtra,05-03-2025,Credit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
4a5faa08-e52c-4f18-87fe-c3832addf8bd,Shamik Bath,Male,Madurai,Tamil Nadu,27-08-2024,Credit Card,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
c9336c8a-b5ac-4c43-b717-892e88afede1,Tara Dugar,Female,Mysuru,Karnataka,20-10-2024,Net Banking,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
2f241c15-1d9d-4507-832b-78452424a3a0,Alisha Venkatesh,Male,Bengaluru,Karnataka,16-07-2024,Cash,iPad Air,Tablet,iPad,55000,62000,62000,7000
cd8c4af9-4f36-40cc-8d30-5cb6fdaaf97a,Gatik Mammen,Male,Hubli,Karnataka,08-04-2024,Debit Card,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
159f425f-6561-4711-bf5f-f1f4fa53bfa3,Chirag Badami,Female,Nagpur,Maharashtra,23-04-2024,Debit Card,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
0e493d1c-c2b3-4f9a-88fc-e4d0145ff57e,Kiara Karnik,Female,Hubli,Karnataka,09-07-2024,Cash,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
ef69b84f-a6e1-4433-beb3-e1115cfbefc5,Manikya Chauhan,Female,Pune,Maharashtra,01-05-2024,Cash,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
bb7e6bbc-89af-4247-ace4-a8c0f001a266,Dhanuk Loke,Female,Chennai,Tamil Nadu,23-01-2025,Credit Card,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
9b9c895c-d8f7-4304-a8ef-ed724b07a645,Dhanush Khatri,Male,Howrah,West Bengal,23-12-2024,Debit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
03f3ed97-5871-413f-9200-f7ed261e30e3,Oorja Dar,Other,Kolkata,West Bengal,31-05-2024,Net Banking,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
f27a2003-a939-4cf8-bc91-83c4dc14dbbb,Ira Seshadri,Other,Hubli,Karnataka,31-10-2024,Credit Card,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
cb1fe51c-ec7a-42bd-a1f1-b5b2e1127c08,Ranbir Deol,Other,Hubli,Karnataka,18-11-2024,Net Banking,iPad Air,Tablet,iPad,55000,62000,62000,7000
237e7d21-517e-4dce-b7f0-725b1a4d3625,Yuvaan Singhal,Male,Howrah,West Bengal,16-02-2025,Debit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
1c0ac9fd-a6cb-4584-b759-b3758d2041a7,Lakshay Mandal,Female,New Delhi,Delhi,21-06-2024,Credit Card,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
9cff3e2c-c31f-4227-823b-72c0542eb17f,Nirvi Talwar,Female,Madurai,Tamil Nadu,02-03-2025,Net Banking,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
75c75749-4455-47b5-be3a-fe6321e5527c,Gatik Bhalla,Female,Kolkata,West Bengal,07-05-2024,UPI,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
f6253bde-847d-4f9a-a37e-114abbaae400,Lakshay Bajwa,Other,Kolkata,West Bengal,10-08-2024,Net Banking,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
fd001c86-eff7-483b-9856-6debbef88f6c,Zara Sha,Female,New Delhi,Delhi,09-10-2024,Credit Card,iPad Air,Tablet,iPad,55000,62000,62000,7000
1a7c9caf-3f39-4d9b-82d5-0d25b9a95a45,Zaina Butala,Male,Mysuru,Karnataka,31-07-2024,UPI,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
780388e7-d640-4af6-84e6-b56e56a48d81,Khushi Shanker,Male,Mumbai,Maharashtra,29-12-2024,Debit Card,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
4c19db60-7f75-408f-b902-38bb3bfb09c1,Nirvaan Kar,Other,Coimbatore,Tamil Nadu,14-10-2024,Credit Card,iPad Air,Tablet,iPad,55000,62000,62000,7000
1c5b90ae-d22f-40c2-ab7e-4abc138c14a0,Mahika Batta,Other,New Delhi,Delhi,13-06-2024,Debit Card,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
79211142-3e6b-41df-93cf-484382fe344f,Vedika Buch,Other,Howrah,West Bengal,25-05-2024,UPI,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
74871300-a881-4978-8c19-9fa59773221a,Zain Bhatnagar,Other,Kolkata,West Bengal,26-01-2025,Cash,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
06f40c10-09e1-4b02-a423-302a0d452ad0,Hiran Agarwal,Female,Howrah,West Bengal,11-02-2025,Cash,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
52241d95-99ab-4aa5-99a0-1ee0f46ff68e,Tarini Chaudhary,Female,Mumbai,Maharashtra,29-10-2024,UPI,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
196b6912-c9d1-44ce-9d05-623ad68b735a,Uthkarsh Sur,Male,Mysuru,Karnataka,09-12-2024,Debit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
45318abd-3627-4860-b02d-ae19a7d1ea2d,Arhaan Singh,Male,Chennai,Tamil Nadu,16-08-2024,Net Banking,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
6365aad5-7cbf-4c9e-9c44-73f0bf6e3f8f,Aarush Chad,Other,Bengaluru,Karnataka,18-08-2024,Cash,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
dfdf85c7-edec-4abd-8cac-1063d41f2717,Nakul Kale,Other,Howrah,West Bengal,19-02-2025,Net Banking,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
97e86ad0-6bd0-4535-ba42-57cb65c2c886,Aradhya Shere,Male,Nagpur,Maharashtra,02-09-2024,Net Banking,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
a9a43618-bd9c-451b-a670-eb2087d48e26,Kanav Varughese,Other,Hubli,Karnataka,30-07-2024,Cash,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
77a5d1d1-091c-484f-bda7-94a9f267fd1c,Kiara Kari,Male,Chennai,Tamil Nadu,14-09-2024,UPI,Apple Watch,Wearable,Watch,40000,45000,45000,5000
bf4f5782-3007-4445-bfa8-18db98162dfb,Onkar Sanghvi,Male,New Delhi,Delhi,10-04-2024,Credit Card,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
a68f2155-f615-4179-89ba-bac5928a7b6c,Jivin Varghese,Male,New Delhi,Delhi,05-02-2025,Credit Card,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
d16fff10-4cc3-4033-93f0-bf00d737f4da,Arhaan Chhabra,Other,Mumbai,Maharashtra,11-07-2024,UPI,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
2122ebe0-b5a5-4564-b92e-df6caf72942b,Raghav Gopal,Male,New Delhi,Delhi,04-06-2024,Credit Card,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
4b4e7953-c1b6-44c2-9833-6e09f1b237a7,Yuvraj  Gara,Female,Kolkata,West Bengal,31-07-2024,Net Banking,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
fc4d0204-ae4b-4246-aa10-a5ae43766d26,Kanav Sinha,Male,New Delhi,Delhi,23-01-2025,UPI,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
b19d2c60-27c6-4fb3-8035-82d9db4c0cbd,Sumer Ahluwalia,Male,Madurai,Tamil Nadu,02-10-2024,Credit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
b3408e1b-8a28-474a-93f6-9dcc44ee69c1,Mahika Brahmbhatt,Other,New Delhi,Delhi,31-12-2024,Credit Card,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
c802f2cf-7cfd-40a8-a7bb-13c74e97a7b1,Ivan Kashyap,Other,Hubli,Karnataka,08-06-2024,Debit Card,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
e8f18af6-6b3c-42bf-a6d8-4414b2a61649,Inaaya  Andra,Female,Coimbatore,Tamil Nadu,05-11-2024,Debit Card,Apple Watch,Wearable,Watch,40000,45000,45000,5000
32b9563b-1919-4645-bc8a-2643373d1ca0,Kaira Bera,Male,Hubli,Karnataka,03-08-2024,Credit Card,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
dbd2d27a-571d-4587-8752-67021b2aa5a9,Manjari Goda,Male,Madurai,Tamil Nadu,20-12-2024,Net Banking,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
039c9329-7a70-4741-8cd0-34ac0f73134d,Veer Sharma,Male,Madurai,Tamil Nadu,22-09-2024,Debit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
a60ff218-62f9-4947-96e3-17fe6e38df7e,Anika Mallick,Female,Kolkata,West Bengal,08-06-2024,Net Banking,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
afa6b371-b6b1-4ac2-80d7-258b21309156,Nirvaan Hegde,Male,Kolkata,West Bengal,10-11-2024,Debit Card,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
64431f16-ee8c-450b-bf33-84d7e8d0771d,Indranil Ben,Male,Howrah,West Bengal,05-05-2024,Credit Card,iPad Air,Tablet,iPad,55000,62000,62000,7000
c8b9b76c-f837-4b32-9126-5d5aa17eaf78,Yuvaan Kala,Other,Mysuru,Karnataka,04-01-2025,UPI,Apple Watch,Wearable,Watch,40000,45000,45000,5000
a8eedb64-6ebe-4a7f-9f98-bbc603d0bf1d,Heer Dugal,Other,Chennai,Tamil Nadu,23-01-2025,UPI,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
41e02585-e9d8-4c3a-980b-51595915b608,Aaryahi Borah,Female,Coimbatore,Tamil Nadu,18-10-2024,Net Banking,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
f19d00db-c6ed-4c3a-9bc9-337c6f21edc1,Pihu Thaker,Female,Chennai,Tamil Nadu,24-04-2024,Net Banking,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
67184331-2c6a-47d5-a102-0063242a9cfa,Reyansh Gara,Female,Mumbai,Maharashtra,12-09-2024,Debit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
8d23ca35-1126-42a2-a94b-fab52bd729bf,Ayesha Din,Other,Pune,Maharashtra,19-08-2024,Debit Card,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
9a546388-ebd6-4a38-8d37-8c8c4d67eccb,Nirvaan Dyal,Female,Madurai,Tamil Nadu,11-05-2024,UPI,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
e8348ac9-72bd-4d1b-a8b1-d0bafeb5793a,Ayesha Gole,Male,Nagpur,Maharashtra,24-03-2024,Net Banking,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
facddfce-9a22-43a2-b3ae-9dc4658ad4f6,Kavya Kala,Other,New Delhi,Delhi,25-04-2024,UPI,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
6cbf1506-25bf-4cb3-a3a9-d5f85dc05293,Misha Gour,Other,Bengaluru,Karnataka,03-09-2024,Net Banking,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
657c9760-c2d8-4f9f-8a30-ff894220ccae,Elakshi Walia,Male,Howrah,West Bengal,28-07-2024,Net Banking,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
a9d0b7f9-b801-4365-911f-1c516a79d0e2,Dishani Golla,Other,Mumbai,Maharashtra,06-07-2024,Cash,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
a5372b5d-886c-40a9-aad0-09495b8dc731,Mannat Kamdar,Male,Howrah,West Bengal,06-07-2024,UPI,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
de44eab5-e956-420b-a819-b8b6ea09556d,Saksham Iyer,Male,Kolkata,West Bengal,25-12-2024,Net Banking,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
3be69021-1db7-49d2-9a8b-448251f57db1,Vritika Das,Female,Hubli,Karnataka,03-01-2025,Credit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
942555fd-ac24-465f-9dbf-bcb881679cc8,Myra Ghose,Other,Mumbai,Maharashtra,15-08-2024,Credit Card,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
77f0d3b5-4685-4ac6-adfe-b419d036768d,Yuvraj  Karnik,Other,New Delhi,Delhi,05-06-2024,Net Banking,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
91eb039b-e94a-4bd6-ac20-d15bf1369cf8,Zara Seth,Female,New Delhi,Delhi,20-02-2025,UPI,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
55306315-f46b-480d-a585-f36a2d396ed4,Miraan Varkey,Female,Bengaluru,Karnataka,28-11-2024,Debit Card,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
3891381f-7c80-4805-b62c-4e77fa13e6ca,Myra Ramachandran,Other,New Delhi,Delhi,14-03-2025,Debit Card,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
6b40e8aa-910e-42eb-9e82-67ff4eccfa9f,Amani Doctor,Female,Pune,Maharashtra,06-03-2025,Debit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
efafb83d-c855-4f65-901d-7d3c0451a2ec,Badal Suresh,Male,Nagpur,Maharashtra,17-12-2024,UPI,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
1f2391c4-a8f5-48a6-a857-f287f39bd653,Lakshay Saha,Other,New Delhi,Delhi,04-08-2024,UPI,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
c70d9719-0212-4325-8efb-f32b0ac160cb,Mannat Borah,Other,Madurai,Tamil Nadu,04-02-2025,UPI,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
539528cb-5519-41ba-ac34-8c1b222fb8fb,Biju Yogi,Female,Mysuru,Karnataka,13-04-2024,Net Banking,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
e75f5a1d-908d-478f-b3af-d97387d73bf4,Taimur Bahl,Male,Howrah,West Bengal,27-05-2024,Net Banking,Apple Watch,Wearable,Watch,40000,45000,45000,5000
81f6ac2a-c63f-45d9-9502-5b598edfc0e4,Jivin Kar,Male,Howrah,West Bengal,17-05-2024,Credit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
f0e6990f-8645-4f23-b569-700270f81503,Ishita Kumar,Female,Bengaluru,Karnataka,15-10-2024,UPI,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
3fba2aad-5fb0-4912-a955-48f438810457,Prisha Balasubramanian,Female,Pune,Maharashtra,22-05-2024,Cash,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
2218774c-f408-4259-9256-5603bba3b34c,Sumer Sheth,Other,Coimbatore,Tamil Nadu,05-07-2024,Credit Card,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
dd66b843-e4c8-4962-8b29-eb8970368a85,Hiran Kar,Male,Hubli,Karnataka,29-10-2024,Cash,iPad Air,Tablet,iPad,55000,62000,62000,7000
205f227c-d2fc-41df-ac2f-9e0754a3435e,Siya Bhargava,Other,Hubli,Karnataka,17-02-2025,Cash,Apple Watch,Wearable,Watch,40000,45000,45000,5000
a81c6006-7fc9-4661-b876-b3fc11c953ec,Shlok Chahal,Male,Coimbatore,Tamil Nadu,03-11-2024,Net Banking,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
03f61276-26dc-4164-b62a-322ae37c34b8,Hridaan Baral,Female,Coimbatore,Tamil Nadu,19-09-2024,Net Banking,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
aceee26d-e05d-499e-a519-b7eb37473c19,Kiara Dani,Male,Nagpur,Maharashtra,13-03-2025,Debit Card,iPad Air,Tablet,iPad,55000,62000,62000,7000
91e2d905-3d63-46d7-a171-b560b4731703,Rasha Swaminathan,Other,Howrah,West Bengal,25-06-2024,Debit Card,Apple Watch,Wearable,Watch,40000,45000,45000,5000
fe6609b3-44d6-49ec-8679-86bd157ca6f5,Piya Sane,Female,New Delhi,Delhi,22-08-2024,Credit Card,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
0fcc5350-7a88-4f2d-8df7-7bfdf936b7f3,Seher Lad,Female,New Delhi,Delhi,23-08-2024,Net Banking,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
7606118a-cc47-48ad-92df-a55244cd6756,Vaibhav Bal,Other,Chennai,Tamil Nadu,05-06-2024,Debit Card,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
4d5bef20-2135-4153-9fe5-06a83411f54d,Devansh Dugal,Female,New Delhi,Delhi,13-07-2024,Credit Card,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
ae168a36-0862-4ad8-80b2-33b20bc6f25b,Shamik Tailor,Other,Kolkata,West Bengal,30-01-2025,Debit Card,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
5ef23adf-c5d4-44e8-81b7-ddcaef7a8acb,Hrishita Cherian,Male,Nagpur,Maharashtra,21-11-2024,Debit Card,Apple Watch,Wearable,Watch,40000,45000,45000,5000
abea40f8-4744-47e9-8e91-5f2dda7e1630,Hiran Verma,Female,New Delhi,Delhi,20-06-2024,Credit Card,Apple Watch,Wearable,Watch,40000,45000,45000,5000
530f5563-9c68-4fd7-b2a4-6736f41e3b56,Nishith Tailor,Female,New Delhi,Delhi,19-05-2024,Debit Card,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
d9f5c061-4cee-4a80-a365-01cb07a3d5a9,Miraya Verma,Other,Madurai,Tamil Nadu,26-10-2024,Debit Card,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
7d763048-3ba1-48e4-a5d5-3460d8d74247,Damini Apte,Other,Pune,Maharashtra,12-11-2024,Cash,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
6c3b6bc5-7a89-4904-8f1c-e59edabce1c0,Raghav Lad,Female,Mumbai,Maharashtra,07-02-2025,Net Banking,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
3e09266b-4f27-45e6-a46b-4665dfec213b,Vidur Shenoy,Other,Mumbai,Maharashtra,17-09-2024,Credit Card,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
cb18223e-07fe-432a-bc80-48c6622dfeda,Sumer Bhavsar,Female,New Delhi,Delhi,08-08-2024,Cash,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
9c83d37e-3661-4a85-af7f-6d181744973e,Kimaya Sampath,Female,Madurai,Tamil Nadu,22-05-2024,Debit Card,Apple Watch,Wearable,Watch,40000,45000,45000,5000
2d6f866e-67c2-42e2-8bee-c4b17dcd7dbd,Divij Ghosh,Female,Mumbai,Maharashtra,27-06-2024,Cash,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
2d49717b-5276-4c7c-9838-aed0d334904d,Zaina Yogi,Other,Kolkata,West Bengal,27-08-2024,Credit Card,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
5441d040-f589-46ad-86ff-eb25e1c1d2fc,Saira Saraf,Female,Mysuru,Karnataka,28-05-2024,UPI,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
b4024ac0-49ff-4a48-a77c-dd529752c8c6,Samiha Wable,Other,New Delhi,Delhi,24-05-2024,UPI,iPad Air,Tablet,iPad,55000,62000,62000,7000
6686fd3e-9e5d-40e3-806a-b64559ab5c1e,Dishani Dara,Female,Mysuru,Karnataka,25-04-2024,UPI,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
dcd053a4-c9a9-4821-9189-663a64f2ecee,Pranay Kanda,Female,Pune,Maharashtra,24-01-2025,Net Banking,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
78d3218c-8592-4742-bf16-e418eee6b44f,Amani Setty,Other,Kolkata,West Bengal,25-09-2024,Net Banking,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
a999fc46-5623-4f92-9a47-46e7de75f2bf,Vedika Goswami,Female,Kolkata,West Bengal,01-06-2024,Cash,iPad Air,Tablet,iPad,55000,62000,62000,7000
cbe7695d-3cb5-4295-813e-88beba4cad11,Rania Shanker,Male,Howrah,West Bengal,11-11-2024,UPI,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
3172bc33-cb0f-4579-a2ca-3d2a7c44fbef,Renee Sandhu,Other,Kolkata,West Bengal,11-05-2024,Credit Card,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
fdc35bce-ca43-43d4-b273-85d9333a87da,Saira Mann,Other,Coimbatore,Tamil Nadu,15-03-2024,UPI,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
cab18ae9-db09-4b4b-8b89-06d099f173a3,Misha Sabharwal,Other,Kolkata,West Bengal,05-08-2024,Credit Card,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
847b4431-3f17-4140-807d-2cde23df0511,Adah Ravi,Female,Pune,Maharashtra,08-02-2025,Cash,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
fca35f83-c750-457f-9b9a-d0dcdf65dc9c,Veer Venkataraman,Male,New Delhi,Delhi,19-04-2024,UPI,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
89d940ef-5444-42de-8966-e80c6d79436d,Aradhya Chaudhary,Other,Howrah,West Bengal,05-03-2025,Debit Card,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
d983150e-7704-4f62-ad82-a3ce1415ba0f,Arnav Thaker,Male,Mysuru,Karnataka,14-12-2024,Credit Card,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
271f1bcf-15c9-4bf8-b7ae-627090ce9b71,Uthkarsh Kar,Other,Mumbai,Maharashtra,25-05-2024,Debit Card,Apple Watch,Wearable,Watch,40000,45000,45000,5000
617c6eec-a197-46bf-8b86-e9429f3d6aae,Shamik Dubey,Other,Kolkata,West Bengal,27-11-2024,Cash,Apple Watch,Wearable,Watch,40000,45000,45000,5000
c808db46-4139-4ca8-9c39-f943f187ba0e,Jiya Bajaj,Male,Kolkata,West Bengal,28-04-2024,Cash,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
bc4f404a-3243-492e-84cc-66c8bc046a43,Anay Kanda,Other,New Delhi,Delhi,29-11-2024,Net Banking,iPad Air,Tablet,iPad,55000,62000,62000,7000
4d6387bd-36f2-49b6-9ffe-709d802d3bcf,Misha Chowdhury,Other,Madurai,Tamil Nadu,28-09-2024,UPI,iPad Air,Tablet,iPad,55000,62000,62000,7000
74e9612a-7b4f-40f6-afea-d67db3874846,Oorja Brahmbhatt,Male,Howrah,West Bengal,20-06-2024,Debit Card,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
24621ab4-085c-4c38-8cb1-e94543cde027,Emir Amble,Female,Kolkata,West Bengal,16-04-2024,Net Banking,Apple Watch,Wearable,Watch,40000,45000,45000,5000
a059c40f-2773-4893-8d8b-5a9e25fa6c47,Ishaan Sarin,Female,New Delhi,Delhi,17-04-2024,Net Banking,iPad Air,Tablet,iPad,55000,62000,62000,7000
8bb362d0-cfd8-48fe-a922-a0abc9ae0eb9,Parinaaz Vasa,Other,Bengaluru,Karnataka,11-10-2024,Cash,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
7c2b7614-7108-4c2b-97ff-b7258595ef3c,Amani Kamdar,Male,Mumbai,Maharashtra,24-11-2024,Net Banking,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
476e2693-64cd-472e-bbfc-938d53a7d372,Tara Ram,Female,Bengaluru,Karnataka,29-12-2024,UPI,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
7e5d6b6d-756c-4649-b014-f91996da30c8,Zaina Vala,Male,Hubli,Karnataka,11-01-2025,UPI,iPad Air,Tablet,iPad,55000,62000,62000,7000
d60eded6-3b35-44ba-887b-c839f26b6d1f,Adah Sankar,Other,Madurai,Tamil Nadu,08-05-2024,Credit Card,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
0659bde0-774f-4db0-b903-718417fac8ce,Navya Dey,Other,Mysuru,Karnataka,01-07-2024,Debit Card,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
aca7b273-b032-4f5c-b622-f73db41a289b,Jivin Sachdev,Female,Pune,Maharashtra,10-02-2025,Debit Card,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
83d87aad-c1b1-4118-8f73-7c570970ba18,Rasha Verma,Male,Nagpur,Maharashtra,09-09-2024,UPI,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
06883154-a1ab-4846-a451-e9c711f87613,Keya Swaminathan,Other,Mysuru,Karnataka,16-03-2024,UPI,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
34080663-6278-4da2-989e-41ea98846454,Advik Varughese,Female,Hubli,Karnataka,16-05-2024,Cash,MacBook Air,Laptop,MacBook,100000,115000,115000,15000
cc7edc90-8955-4466-b1d0-909f638e18a6,Mohanlal Kapadia,Female,Mumbai,Maharashtra,29-11-2024,Cash,AirPods Pro,Audio,AirPods,25000,29000,29000,4000
82fdf664-4149-4e5d-aded-5abdb4721a57,Kashvi Jhaveri,Male,Mysuru,Karnataka,20-03-2024,Debit Card,Apple TV,Home Entertainment,Apple TV,18000,20000,20000,2000
3ac3af9d-882b-429f-8830-e7d7d59ff5ff,Seher Mahal,Male,Bengaluru,Karnataka,18-10-2024,Net Banking,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
f98d3d66-2698-463b-9dba-afb1f7c58878,Jayant Rao,Female,Coimbatore,Tamil Nadu,25-11-2024,Credit Card,iPhone 15,Smartphone,iPhone,80000,95000,95000,15000
61498a67-e0cf-4f05-a2f2-bb52b03b19e6,Manikya Chaudry,Other,Mysuru,Karnataka,13-04-2024,Debit Card,iPhone 15 Pro,Smartphone,iPhone,120000,135000,135000,15000
9958abf8-9367-4983-b7de-7c53bce9db32,Navya Bobal,Male,New Delhi,Delhi,23-04-2024,UPI,iPad Air,Tablet,iPad,55000,62000,62000,7000
f4d16581-cad8-4f2a-bebb-c212c895a1c0,Advika Ramanathan,Other,Pune,Maharashtra,11-09-2024,Cash,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
4ec93974-8ded-4385-84bf-19979cbe268b,Ritvik Dani,Male,Hubli,Karnataka,26-01-2025,Net Banking,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
42126064-77ba-4de5-aba9-2bea2710b7d4,Aarav Bhattacharyya,Female,Coimbatore,Tamil Nadu,20-02-2025,Cash,MacBook Pro,Laptop,MacBook,150000,165000,165000,15000
